gene_id_human	gene_name_human	mean_tpm_human	gene_id_mouse	gene_name_mouse	mean_tpm_mouse	baseMean	log2FoldChange	lfcSE	padj	sig
ENSG00000143799	PARP1	32629.943628636953	ENSMUSG00000026496	Parp1	58560.641739243205	47586.595856613894	-0.7358143626455891	0.0638377973818701	3.1115851860438897e-30	not sig
ENSG00000115738	ID2	4282.931397711405	ENSMUSG00000020644	Id2	598.0775488135437	2133.33391252035	2.9493546052458703	0.0857823634304415	1.3152386883550195e-257	sig
ENSG00000134317	GRHL1	162.49826710592652	ENSMUSG00000020656	Grhl1	197.565909288609	182.469494562439	-0.17597071721705898	0.207972503509609	0.44470079948004604	not sig
ENSG00000169016	E2F6	1689.715757737395	ENSMUSG00000057469	E2f6	1587.2133481618002	1625.8180227111402	0.198029537776158	0.0836693254044412	0.0235454802786369	not sig
ENSG00000143867	OSR1	9.97494691215312	ENSMUSG00000048387	Osr1	0.3749465992166867	4.3955230946533	4.90906107971645	1.89273294778072	0.0127330491589086	not sig
ENSG00000075426	FOSL2	238.9676583754285	ENSMUSG00000029135	Fosl2	79.66548774323677	145.790105676616	1.6935292006498102	0.260707099799615	1.6122910555024e-10	sig
ENSG00000115816	CEBPZ	7630.151813563614	ENSMUSG00000024081	Cebpz	12979.830488060601	10712.3001945401	-0.658500503259433	0.0856919861760824	3.34091251687557e-14	not sig
ENSG00000138083	SIX3	20.0893270406569	ENSMUSG00000038805	Six3	4.824736404911756	11.1548493313395	2.18910782496607	0.9379842094811371	0.0256377709624247	not sig
ENSG00000119866	BCL11A	1398.9906110513498	ENSMUSG00000000861	Bcl11a	74.42222027166652	626.140945118927	4.33670503674667	0.18768866461535896	4.0098690235782385e-117	sig
ENSG00000162924	REL	481.075806751684	ENSMUSG00000020275	Rel	584.0412296239723	539.501734749239	-0.169208956135039	0.141790053273472	0.27198890211349397	not sig
ENSG00000183733	FIGLA	0.0	ENSMUSG00000030001	Figla	0.0	0.0				not sig
ENSG00000116035	VAX2	2.2479552845365096	ENSMUSG00000034777	Vax2	316.756904375131	184.75745802901798	-7.19959512869874	0.7496222211246429	2.0112160825163298e-21	sig
ENSG00000135638	EMX1	80.9444273890341	ENSMUSG00000033726	Emx1	7.034504587535939	37.8466964632912	3.6451617745277596	0.5396378479107361	2.8541107737283e-11	sig
ENSG00000214513	NOTO	10.068375273690364	ENSMUSG00000068302	Noto	0.0	4.20422530407759	5.88499550143461	2.0073614102606396	0.00467356002946642	sig
ENSG00000168874	ATOH8	435.9146444959805	ENSMUSG00000037621	Atoh8	3.51482759217198	184.10869819216	7.14263965285661	0.535900528090081	6.1515581131459104e-40	sig
ENSG00000275111	ZNF2	236.744833496164	ENSMUSG00000034800	Zfp661	604.145680725815	449.31492511243795	-1.24215603780859	0.142795982892682	8.002705703478379e-18	sig
ENSG00000170485	NPAS2	67.6686828101621	ENSMUSG00000026077	Npas2	23.905944530992002	42.1208896729189	1.6051689812795702	0.454088854367887	0.000602046635180695	sig
ENSG00000163064	EN1	30.9776831186418	ENSMUSG00000058665	En1	60.18995473230319	47.8591514073752	-0.856033168164336	0.41068821139651895	0.0474583071673647	not sig
ENSG00000074047	GLI2	3736.2409134514746	ENSMUSG00000048402	Gli2	6831.80947108907	5522.55373177067	-0.7621117608134399	0.0634642015237478	1.08000012039639e-32	not sig
ENSG00000115112	TFCP2L1	154.3989806840715	ENSMUSG00000026380	Tfcp2l1	88671.36724170782	51521.5581265758	-9.05947019456755	0.303870287517091	4.719560855428248e-194	sig
ENSG00000082258	CCNT2	4819.74320072455	ENSMUSG00000026349	Ccnt2	12409.765763331634	9212.098452479759	-1.25601497940421	0.0532870298540783	8.002620612471477e-122	sig
ENSG00000115966	ATF2	3415.6999595615252	ENSMUSG00000027104	Atf2	5373.5214372882365	4542.813475637279	-0.544722958699936	0.0596731809579654	1.73227510335775e-19	not sig
ENSG00000116044	NFE2L2	2044.59112783089	ENSMUSG00000015839	Nfe2l2	9192.285955576512	6187.25840521152	-2.06039797178486	0.05679494113544999	1.2030304086541092e-286	sig
ENSG00000115415	STAT1	4730.865469187194	ENSMUSG00000026104	Stat1	433.8506182230737	2225.55768420352	3.55299331110048	0.0881656730337955	0.0	sig
ENSG00000138378	STAT4	31.51596018641395	ENSMUSG00000062939	Stat4	324.30905729211236	201.33376127772098	-3.2475827524514003	0.259799409657569	2.6378206272139297e-35	sig
ENSG00000119042	SATB2	798.6479275219835	ENSMUSG00000038331	Satb2	462.0757260196837	601.156221209024	0.90072068679869	0.132417673302995	2.0677368763592e-11	not sig
ENSG00000030419	IKZF2	359.067283824598	ENSMUSG00000025997	Ikzf2	96.97958326684714	206.264742204786	1.99643055380962	0.24120896770050101	2.8961596801417796e-16	sig
ENSG00000177463	NR2C2	3326.9867916457897	ENSMUSG00000005893	Nr2c2	2534.0067493967967	2858.31933536204	0.500840589008707	0.0649365384505039	2.68348560053805e-14	not sig
ENSG00000077092	RARB	113.8911993595112	ENSMUSG00000017491	Rarb	2.5810825612297066	49.1391120813904	5.45747255574854	0.838038079585575	1.44949299892257e-10	sig
ENSG00000168036	CTNNB1	34603.4550264711	ENSMUSG00000006932	Ctnnb1	40980.65611923629	38212.1927277656	-0.135652000180036	0.0438759473812085	0.002800482188943	not sig
ENSG00000114853	ZBTB47	342.065348670402	ENSMUSG00000013419	Zfp651	294.372558891804	313.554188808816	0.326029998365531	0.16418948539263098	0.0595663642261078	not sig
ENSG00000169981	ZNF35	1038.8329919012172	ENSMUSG00000057895	Zfp105	1441.33593661608	1269.51887071061	-0.363565674771351	0.100407687701414	0.000436190200160064	not sig
ENSG00000012223	LTF	0.0	ENSMUSG00000032496	Ltf	0.0	0.0				not sig
ENSG00000163666	HESX1	262.519509400606	ENSMUSG00000040726	Hesx1	1638.2826652744268	1059.9310767285301	-2.53020571139818	0.22415622417822498	4.716239203502299e-29	sig
ENSG00000064835	POU1F1	2.01367505473808	ENSMUSG00000004842	Pou1f1	51.08361813738143	30.482015859414002	-4.56840028776555	0.886690819053278	4.4234628563317006e-07	sig
ENSG00000066422	ZBTB11	1382.55775797784	ENSMUSG00000022601	Zbtb11	3672.1363510814804	2707.2731933960104	-1.2993943284469	0.08880861342601198	7.782904309765871e-48	sig
ENSG00000114439	BBX	4325.45082744512	ENSMUSG00000022641	Bbx	2230.95125806684	3101.1753895234697	1.06498626054348	0.127087876115551	1.22395209736479e-16	sig
ENSG00000144852	NR1I2	4.91704752194598	ENSMUSG00000022809	Nr1i2	3.676907608037333	4.18205971419518	0.553669636081253	1.64924903712073	0.7667076599129631	not sig
ENSG00000163884	KLF15	696.608754216834	ENSMUSG00000030087	Klf15	696.5231790055794	694.7481278861	0.11014069303324399	0.115073462586266	0.38401516398291297	not sig
ENSG00000179348	GATA2	55.7972009581701	ENSMUSG00000015053	Gata2	323.590718564908	211.055322608952	-2.42813918725744	0.23846073104878102	6.6060848781816095e-24	sig
ENSG00000168875	SOX14	30.439406050869653	ENSMUSG00000053747	Sox14	1.4635072048019804	13.566747670447901	4.5791274842227505	1.1078897949531799	5.55100151491473e-05	sig
ENSG00000114126	TFDP2	5331.7326485943395	ENSMUSG00000032411	Tfdp2	4829.24576228706	5026.87559819571	0.251613192603774	0.0652328610066688	0.000173837017768619	not sig
ENSG00000071794	HLTF	4563.45197854035	ENSMUSG00000002428	Hltf	4643.293825441023	4599.85261289842	0.0843275293064481	0.10314129350426801	0.461446334945673	not sig
ENSG00000168779	SHOX2	62.518773710328254	ENSMUSG00000027833	Shox2	25.202522316736673	40.7969783118226	1.41878119631906	0.546087549520393	0.0125757837632675	not sig
ENSG00000085276	MECOM	416.734470665424	ENSMUSG00000027684	Mecom	30.298154806684597	191.454113078754	3.8685707555061697	0.29885105304384696	9.362555767683169e-38	sig
ENSG00000113916	BCL6	273.720374228028	ENSMUSG00000022508	Bcl6	353.6589166783867	319.597142563363	-0.264468649021685	0.220973770253379	0.270480380754235	not sig
ENSG00000073282	TP63	25.3117900524871	ENSMUSG00000022510	Trp63	0.7136140063686067	11.00371838675	5.33368583914838	1.44312125670003	0.00032759975682360696	sig
ENSG00000114315	HES1	1326.3688064277949	ENSMUSG00000022528	Hes1	2528.0768675455465	2020.28864369297	-0.821486944432025	0.076939484386392	3.81221389296634e-26	not sig
ENSG00000168826	ZBTB49	309.56200675425	ENSMUSG00000029127	Zbtb49	524.3036055912913	433.222177781427	-0.6493660202409611	0.174741002040392	0.000302966306897471	not sig
ENSG00000109705	NKX3-2	160.7188722809865	ENSMUSG00000049691	Nkx3-2	0.3749465992166867	67.3007118342113	8.91966961237892	1.2382745822018502	1.22152067489852e-12	sig
ENSG00000168214	RBPJ	10811.546412921449	ENSMUSG00000039191	Rbpj	15934.209668204901	13755.2955022155	-0.4511637013340589	0.0530622569139537	4.33947745384716e-17	not sig
ENSG00000134852	CLOCK	2137.125333335395	ENSMUSG00000029238	Clock	4122.260776936483	3283.6267312949	-0.8388228284176421	0.0719724413232393	7.03613722995434e-31	not sig
ENSG00000084093	REST	5822.5543913069105	ENSMUSG00000029249	Rest	32992.967460398904	21574.3017994038	-2.39368158146036	0.048417063317113	0.0	sig
ENSG00000189308	LIN54	1326.3673877758902	ENSMUSG00000035310	Lin54	3000.860266005077	2294.5818878050895	-1.0686558717732	0.0710694686443451	1.9308136192508898e-50	sig
ENSG00000172238	ATOH1	24.11667715013305	ENSMUSG00000073043	Atoh1	2.588347002452037	11.538236088630303	3.38825857883861	1.19327161888164	0.00620725754025408	sig
ENSG00000109320	NFKB1	595.2041236448144	ENSMUSG00000028163	Nfkb1	2386.455396248197	1633.4104356046898	-1.89782647516584	0.11498542060723099	1.7696292975048698e-60	sig
ENSG00000168310	IRF2	473.4199503841535	ENSMUSG00000031627	Irf2	6.0233517692721605	200.933944719732	6.35605197911667	0.3983824472356521	1.32366849059529e-56	sig
ENSG00000063438	AHRR	47.6950772324939	ENSMUSG00000021575	Ahrr	71.14329127611717	61.142534480766	-0.45883691678154	0.432956408351508	0.33288452840693605	not sig
ENSG00000113430	IRX4	48.068790678642955	ENSMUSG00000021604	Irx4	8.222244797086288	24.7393698666484	2.6730007824455297	0.7420437344389741	0.00046839318243244697	sig
ENSG00000016082	ISL1	61.06425017290315	ENSMUSG00000042258	Isl1	120.25291296524834	95.18961585693171	-0.8610843969578549	0.353651293535918	0.0196773320988752	not sig
ENSG00000164299	SPZ1	0.0	ENSMUSG00000046957	Spz1	0.0	0.0				not sig
ENSG00000125347	IRF1	245.174665813176	ENSMUSG00000018899	Irf1	1869.5225304663236	1187.1788353541901	-2.8226896933782797	0.10706795112413	4.752004847040348e-152	sig
ENSG00000081059	TCF7	1151.31992853385	ENSMUSG00000000782	Tcf7	3428.3569124671735	2469.67122178413	-1.4652729115964898	0.0742287135174263	6.955935356243598e-86	sig
ENSG00000069011	PITX1	73.00686728498104	ENSMUSG00000021506	Pitx1	19.908509111835134	42.008989337666705	1.97037149891875	0.471547425981304	4.57955348824519e-05	sig
ENSG00000113658	SMAD5	6363.60127560214	ENSMUSG00000021540	Smad5	3186.636701420377	4503.31409301855	1.10594378993245	0.0605978999875484	1.2628717629015897e-73	sig
ENSG00000120738	EGR1	1070.0113129329193	ENSMUSG00000038418	Egr1	34.01742969958297	465.266862456364	5.08325818274532	0.257384177164996	5.7454574389908394e-86	sig
ENSG00000185129	PURA	553.8512311106881	ENSMUSG00000043991	Pura	2063.6173256723437	1428.6199351463501	-1.7902235837503502	0.0992618408880258	6.193950552910139e-72	sig
ENSG00000091010	POU4F3	2.9033724672079	ENSMUSG00000024497	Pou4f3	8.482265727312432	6.13197511629515	-1.43760373354516	1.24030550693548	0.28602513249184697	not sig
ENSG00000113722	CDX1	163.4548438227505	ENSMUSG00000024619	Cdx1	96.6990077025582	124.144003162141	0.866532659606574	0.326021326926896	0.0106088058915005	not sig
ENSG00000113196	HAND1	319.256668581791	ENSMUSG00000037335	Hand1	4.269570193797333	135.538360075499	6.32736808985577	0.486769825375535	4.66137103964698e-38	sig
ENSG00000039600	SOX30	24.70237772462915	ENSMUSG00000040489	Sox30	17.825718101437634	20.645242072631397	0.57419134650185	0.6108259991193851	0.39345011142159403	not sig
ENSG00000164330	EBF1	101.6934275680938	ENSMUSG00000057098	Ebf1	789.321391172559	500.670913746157	-2.84537552686405	0.6047431081447859	4.1682293227784e-06	sig
ENSG00000120149	MSX2	433.20096605566846	ENSMUSG00000021469	Msx2	20.9885880936173	193.254288669868	4.462463204407469	0.346592534528245	2.2985902564235997e-37	sig
ENSG00000175325	PROP1	1.1239776422682548	ENSMUSG00000044542	Prop1	0.0	0.47302374422718196	2.71959727092454	4.43450255011534	0.5842184519167349	not sig
ENSG00000177932	ZNF354C	572.5865562350095	ENSMUSG00000044807	Zfp354c	1123.05502687482	890.808955393478	-0.863997653564353	0.151788494000307	2.26783079324651e-08	not sig
ENSG00000137265	IRF4	78.83590532084824	ENSMUSG00000021356	Irf4	0.7498931984333734	33.252712463021496	6.985773179269691	1.17479293283908	5.07948306230052e-09	sig
ENSG00000054598	FOXC1	404.86866342107396	ENSMUSG00000050295	Foxc1	4.264720790605353	171.695868743227	6.76101979655025	0.547191818919488	1.5788983518751499e-34	sig
ENSG00000124782	RREB1	3296.840438546725	ENSMUSG00000039087	Rreb1	4643.252567803623	4070.4064026902797	-0.38574338672905395	0.0763231730617453	7.354757772959209e-07	not sig
ENSG00000137203	TFAP2A	576.40617517187	ENSMUSG00000021359	Tfap2a	90.03338312846616	293.123713294081	2.79039734636948	0.251589039688606	4.2375258018337505e-28	sig
ENSG00000124827	GCM2	0.0	ENSMUSG00000021362	Gcm2	0.0	0.0				not sig
ENSG00000112242	E2F3	4565.11301726304	ENSMUSG00000016477	E2f3	3883.9993532375197	4155.96937781789	0.34060634436771503	0.11142267233708698	0.00313763880211768	not sig
ENSG00000124766	SOX4	14471.5353941748	ENSMUSG00000076431	Sox4	238.388116920103	6177.3715648795705	6.0333205862858295	0.10383713929335	0.0	sig
ENSG00000204531	POU5F1	43029.9634420566	ENSMUSG00000024406	Pou5f1	48396.5513027682	46013.76783060191	-0.0624977362584316	0.0991996925153315	0.576237926468995	not sig
ENSG00000204366	ZBTB12	1482.8734718762348	ENSMUSG00000049823	Zbtb12	2097.5208168479335	1835.80574081344	-0.39208994771097794	0.0742843577966431	2.26735261853087e-07	not sig
ENSG00000137309	HMGA1	134856.353855573	ENSMUSG00000046711	Hmga1	20578.65268988443	68171.3733838794	2.8200669950514303	0.0673671265108904	0.0	sig
ENSG00000124664	SPDEF	5.57246470461737	ENSMUSG00000024215	Spdef	5.688316582731403	5.61282622575951	0.0991340255171572	1.18339582723302	0.9404634647873961	not sig
ENSG00000065029	ZNF76	1411.47434253502	ENSMUSG00000024220	Zfp523	593.5250310314736	932.786892488438	1.35988909777722	0.119316212451038	1.3615755744807498e-29	sig
ENSG00000112033	PPARD	1369.600196756045	ENSMUSG00000002250	Ppard	1865.12461972834	1654.0862986609802	-0.3379577209700011	0.10549933093461801	0.0019304276687796898	not sig
ENSG00000007866	TEAD3	1747.27431637478	ENSMUSG00000002249	Tead3	224.65759030854102	859.396137042762	3.0699332384725295	0.15770755817585	1.4760896784005398e-83	sig
ENSG00000001167	NFYA	2989.247115315195	ENSMUSG00000023994	Nfya	5240.120514203097	4287.4736285563395	-0.701309772187341	0.0645420736957807	4.996889221454489e-27	not sig
ENSG00000112658	SRF	5952.1500673161445	ENSMUSG00000015605	Srf	2130.034890271216	3716.6969375839503	1.5904621104178	0.0962859834417243	1.42457938079782e-60	sig
ENSG00000096401	CDC5L	5609.5178658752	ENSMUSG00000023932	Cdc5l	19111.499308423736	13430.54319225	-1.660037021351	0.0466385126786507	5.4077607855494374e-276	sig
ENSG00000008196	TFAP2B	606.219550401073	ENSMUSG00000025927	Tfap2b	0.7498931984333734	254.11436833481702	9.91281392937805	1.32082812559248	1.31302168321137e-13	sig
ENSG00000118418	HMGN3	3466.5677504596647	ENSMUSG00000066456	Hmgn3	40.94788377293843	1470.13595267168	6.47914603621122	0.17227350087621499	0.0	sig
ENSG00000112182	BACH2	583.709192542793	ENSMUSG00000040270	Bach2	168.89088365051433	341.81317790853296	1.89324026527842	0.232441033208035	8.592459025969641e-16	sig
ENSG00000184486	POU3F2	2067.62780554798	ENSMUSG00000095139	Pou3f2	50.25623330342494	894.1283133195419	5.47080154129857	0.48584354102030897	6.40827764630923e-29	sig
ENSG00000112246	SIM1	25.709215251998152	ENSMUSG00000019913	Sim1	2.3899877945219234	12.107227661558099	3.56412152169144	0.933823289687498	0.000204275427577837	sig
ENSG00000057657	PRDM1	399.474543528068	ENSMUSG00000038151	Prdm1	1490.1479593320335	1031.24319147241	-1.78756324859297	0.119383728494775	4.994163086395019e-50	sig
ENSG00000112333	NR2E1	0.0	ENSMUSG00000019803	Nr2e1	1.4780145802231965	0.858149983903812	-2.91102787239341	3.91908491538993	0.505580211211071	not sig
ENSG00000118689	FOXO3	2026.4415032810653	ENSMUSG00000048756	Foxo3	6876.777358151387	4835.81243193018	-1.65393601153696	0.060164431624025	3.3412079469319493e-165	sig
ENSG00000196591	HDAC2	20784.798238706	ENSMUSG00000019777	Hdac2	17304.579363483066	18711.584871086397	0.3730374465934	0.04591437889267299	1.0145761440655802e-15	not sig
ENSG00000025156	HSF2	1462.2543796792697	ENSMUSG00000019878	Hsf2	5167.20231256567	3609.0059666201296	-1.7129664513728502	0.10776458234632902	3.3909085101041494e-56	sig
ENSG00000135547	HEY2	482.4354832756615	ENSMUSG00000019789	Hey2	77.3045146995573	246.112058582043	2.7435174793969797	0.20477112560734	2.4327101069802997e-40	sig
ENSG00000118526	TCF21	10.60665234146259	ENSMUSG00000045680	Tcf21	0.0	4.41424297920766	5.95957905645473	1.99101775185482	0.00384833340351978	sig
ENSG00000118513	MYB	268.5662091724625	ENSMUSG00000019982	Myb	920.3668595166463	646.1346584178971	-1.66922481458668	0.12216950122906199	6.7630606924472e-42	sig
ENSG00000029363	BCLAF1	20353.0986117008	ENSMUSG00000037608	Bclaf1	27777.875449765834	24602.3821377212	-0.341007133880639	0.0824021605805947	5.43066868384875e-05	not sig
ENSG00000010818	HIVEP2	766.365084645641	ENSMUSG00000015501	Hivep2	122.903046372353	391.20533985562304	2.7549393368700295	0.20670668393475197	6.19349157047911e-40	sig
ENSG00000118495	PLAGL1	1214.375560660035	ENSMUSG00000019817	Plagl1	2241.7910344935167	1807.3752929363397	-0.7748801375458729	0.0824885482896966	1.48729080007294e-20	not sig
ENSG00000091831	ESR1	8.148128580489585	ENSMUSG00000019768	Esr1	10.012305564625867	9.199228239991529	-0.17481191047233	0.9008740517913442	0.8662758035844721	not sig
ENSG00000112592	TBP	1085.291207332275	ENSMUSG00000014767	Tbp	3409.6059932997764	2431.27947940584	-1.54274095073105	0.0723650440329581	6.242118528384839e-100	sig
ENSG00000205903	ZNF316	1433.326445906805	ENSMUSG00000046658	Zfp316	74.87218112719783	641.280818050765	4.3673495665072295	0.15121304101080402	3.353563239174298e-182	sig
ENSG00000006468	ETV1	5908.0060784802945	ENSMUSG00000004151	Etv1	1142.50124621648	3127.4347728154603	2.47706433201188	0.0895328231026703	2.621021469695529e-167	sig
ENSG00000122691	TWIST1	138.9658718783785	ENSMUSG00000035799	Twist1	100.69879581856746	116.400495601476	0.573575705288188	0.256179220458443	0.0326045876083017	not sig
ENSG00000146618	FERD3L	0.0	ENSMUSG00000046518	Ferd3l	0.0	0.0				not sig
ENSG00000105866	SP4	3017.9683312378347	ENSMUSG00000025323	Sp4	759.6280944643582	1698.85557540267	2.09860837808377	0.0996386980909951	1.4234679551499497e-97	sig
ENSG00000050344	NFE2L3	6638.327068705625	ENSMUSG00000029832	Nfe2l3	136.72402377925667	2848.0943106172804	5.71842294638066	0.10345120045935001	0.0	sig
ENSG00000105991	HOXA1	656.2000758614535	ENSMUSG00000029844	Hoxa1	41.2490763124682	297.917878219085	4.11711735842098	0.25389238796381397	1.9939153561731497e-58	sig
ENSG00000105996	HOXA2	379.11486196617295	ENSMUSG00000014704	Hoxa2	0.0	158.60836819283998	11.122158615348699	1.24270200544303	8.701933569405558e-19	sig
ENSG00000105997	HOXA3	212.07184213253953	ENSMUSG00000079560	Hoxa3	5.4573104033476865	91.9310686600409	5.418229995682629	0.596686679292966	2.68013551532646e-19	sig
ENSG00000106006	HOXA6	15.89883196146815	ENSMUSG00000043219	Hoxa6	0.35680700318430336	6.85508211374536	5.5818048250112104	1.6609160902509799	0.00113047686477548	sig
ENSG00000078399	HOXA9	81.4604113553549	ENSMUSG00000038227	Hoxa9	2.209768182624187	35.310702595384605	5.26587693911926	0.753329045296552	5.60472835387288e-12	sig
ENSG00000005073	HOXA11	6.509585623811075	ENSMUSG00000038210	Hoxa11	2.015041195305237	3.9021819565466402	1.7999887659686002	1.4934039851800098	0.266849768684755	not sig
ENSG00000106031	HOXA13	13.299456332234001	ENSMUSG00000038203	Hoxa13	9.155968321005137	10.8597253853228	0.6254502837590239	0.940291213750226	0.553972764761538	not sig
ENSG00000106038	EVX1	290.108641098634	ENSMUSG00000005503	Evx1	61.69942060842263	156.881916734584	2.34911800902093	0.271027627979894	1.05080810081329e-17	sig
ENSG00000164532	TBX20	18.5442124455157	ENSMUSG00000031965	Tbx20	461.2869085535737	275.420808244187	-4.51253927422903	0.30688413625231603	2.6728534950852204e-48	sig
ENSG00000106536	POU6F2	199.003828726283	ENSMUSG00000009734	Pou6f2	14.314522729876833	91.4730439658301	3.8961883486263003	0.41184970027643303	7.95372378054619e-21	sig
